ArtistId,ArtistTitle,ArtistDescription,,
16GcWuvvybAoaHr0NqT8Eh,Alabama Shakes,folk-pop garage rock indie folk indie pop modern blues modern rock stomp and holler ,,
3CGzpCMqpqHnafmn2PFQd9,Charlie Simpson,british alternative rock indie anthem-folk ,,
20hNwO5C6vQdy1IL7E582j,Met G,,,
35XJl1JbXrSAM7EpjcZHmt,Haze Da Punter,,,
5AtWO8IEnjhRLzaVVQxFUs,SoMo,dance pop deep pop r&b pop pop rap post-teen pop r&b teen pop urban contemporary ,,
2ysnwxxNtSgbb9t1m2Ur4j,George Ezra,folk-pop indie folk neo mellow neo-singer-songwriter pop ,,
0awl5piYwO0CDTHEkCjUhn,Nico & Vinz,dance pop norwegian pop pop pop rap post-teen pop tropical house ,,
6ogn9necmbUdCppmNnGOdi,Alanis Morissette,canadian pop dance pop folk-pop lilith new wave pop pop pop rock ,,
3gBKY0y3dFFVRqicLnVZYz,Alka Yagnik,desi desi hip hop filmi indian pop ,,
35U9lQaRWSQISxQAB94Meo,America,album rock art rock classic rock folk folk christmas folk rock mellow gold pop christmas rock singer-songwriter soft rock ,,
46CH1Gp8l8QVly8bpG9JFG,Anita Baker,classic funk rock disco funk hip pop jazz christmas motown neo soul new jack swing quiet storm r&b smooth jazz soul soul christmas urban contemporary ,,
2hWr3AjjKOCVmWcwvuT4uM,Angie Stone,hip pop neo soul new jack swing pop christmas quiet storm r&b soul urban contemporary ,,
2ddxtfC0oS8LoktXUHE7YL,Ashley Tisdale,dance pop europop hollywood pop pop christmas post-teen pop viral pop ,,
5AEG63ajney2BoDXi0Vb84,Bad Company,album rock blues-rock british blues classic funk rock classic rock folk rock glam metal hard rock mellow gold rock soft rock southern rock ,,
7HqrSDuI9lHuH1CDismTFg,AZ,alternative hip hop dirty south rap gangster rap hardcore hip hop hip hop hip pop pop rap rap southern hip hop ,,
2Xu7q46Hf02xOoEIm4E1Qs,Big Pun,dirty south rap east coast hip hop gangster rap hardcore hip hop hip hop hip pop pop rap rap southern hip hop ,,
4WFTfNjxQYskBioYk39r9n,Billy Joe Royal,brill building pop bubblegum pop folk rock merseybeat nashville sound rock-and-roll swamp pop ,,
0fiWOxhsBsQQvFDtxUQWo0,Brett Young,contemporary country country country road ,,
1Ffb6ejR6Fe5IamqA5oRUF,Bring Me The Horizon,alternative metal metalcore pop punk rap metal screamo ,,
2oGhBen83VV5MRPDTRZ7Xo,Bruck Dawit,,,
0N0d3kjwdY2h7UVuTdJGfp,Cascada,bubblegum dance dance pop eurodance europop german techno pop pop christmas ,,
1aSIXmBKKrEVIbGLwhedIe,Chely Wright,contemporary country country country christmas country dawn ,,
7cF8ZpAedl54gNqzVf5lvW,Cheryl Pepsii Riley,,,
4eAOcbAXIF4BmbN6E1QIlw,Christina Milian,dance pop deep pop r&b europop hip pop pop pop rap post-teen pop r&b urban contemporary ,,
6aZyMrc4doVtZyKNilOmwu,Colbie Caillat,acoustic pop dance pop folk christmas folk-pop neo mellow pop pop christmas pop rock post-teen pop r&b viral pop ,,
7tkwiWhGKSuQV8LwPWceWN,Craig Campbell,contemporary country country country road lift kit modern country rock redneck ,,
6OheJTrDFGiyZ67F1BBLhc,Crystal Gayle,country country christmas country gospel country rock folk mellow gold nashville sound traditional country ,,
6kz53iCdBSqhQCZ21CoLcc,Culture Club,dance pop dance rock disco europop mellow gold new romantic new wave new wave pop rock soft rock synthpop ,,
5Qi4Bb7a8C0a00NZcA77L0,D12,crunk detroit hip hop dirty south rap gangster rap hardcore hip hop hip hop pop rap rap southern hip hop ,,
3crnzLy8R4lVwaigKEOz7V,E-40,crunk dirty south rap gangster rap hip hop hyphy pop rap rap southern hip hop trap music west coast rap west coast trap ,,
67hb7towEyKvt5Z8Bx306c,Empire of the Sun,alternative dance australian dance dance-punk indie pop indietronica new rave synthpop ,,
5NDMothbpdpq2xHqSjrrWn,Faith Evans,dance pop gangster rap hip hop hip pop neo soul new jack swing pop pop christmas quiet storm r&b rap soul christmas southern hip hop urban contemporary ,,
3ScY9CQxNLQei8Umvpx5g6,Fat Joe,dirty south rap dwn trap east coast hip hop gangster rap hardcore hip hop hip hop hip pop pop rap rap trap music ,,
2h93pZq0e7k5yf4dywlkpM,Frank Ocean,dance pop indie r&b neo soul pop pop rap rap ,,
7HJDRQAfEcFiARVehhM6qD,Gloc 9,opm pinoy alternative ,,
5IFCkqu9J6xdWeYMk5I889,Gloria Estefan,adult standards dance pop latin latin christmas latin pop new wave pop pop christmas soft rock tropical ,,
3sFTupo9UGgrujjN21BjwR,Gossip,alternative dance dance-punk electroclash new rave pop rock synthpop ,,
6u17YlWtW4oqFF5Hn9UU79,Harry Connick, Jr.,adult standards christmas jazz christmas lounge pop christmas swing vocal jazz ,
3KNZ9AOjBajjmr6ZR2VGfl,Il Divo,opera operatic pop pop christmas ,,
3AoFRPmkjP1WTi2Zu7gbZV,Jennette McCurdy,pop post-teen pop ,,
4pADjHPWyrlAF0FA7joK2H,Jay Sean,dance pop desi indian pop pop pop rap post-teen pop r&b urban contemporary ,,
0r0hy44AdrMWyaI6nZJigb,Jeff Greenleaf,,,
0C6MCOqzlXMdX8Ij0mR6ct,Jim Lauderdale,alternative country bluegrass country christmas outlaw country progressive bluegrass texas country ,,
2Ev0e8GUIX4u7d9etNLTXg,Jim Reeves,adult standards brill building pop christmas country christmas country gospel cowboy western nashville sound rock-and-roll traditional country ,,
6AVLthptCPhfrxlHadOBJD,Jill Scott,dance pop deep indie r&b funk hip hop hip pop indie r&b neo soul new jack swing pop quiet storm r&b soul urban contemporary vocal jazz ,,
0CV4DAO1wV3ikZGYIkMtmh,John Cena,wrestling ,,
5dk1fnALF9pkgCllupjX2M,John Schneider,country nashville sound ,,
3SRJWVa6lZnqRHOyAHmDrX,Jon B.,dance pop deep pop r&b funk hip pop neo soul new jack swing quiet storm r&b soul christmas urban contemporary ,,
5hYruMimtF8axJGLsFpfoU,Johnny Rodriguez,country country gospel cowboy western nashville sound outlaw country texas country traditional country western swing ,,
5oWOx0BBDSMoFB8JDrjQre,Katharine McPhee,dance pop idol pop pop christmas post-teen pop ,,
6LcSlUYj7kBavk1xsfkPzJ,Julyo,,,
53A0W3U0s8diEn9RhXQhVz,Keane,modern rock neo mellow piano rock pop pop rock rock ,,
3B2SslswSLTG4QvUCE5UtL,Lil Romeo,crunk hip pop pop rap ,,
6HX8AbXUFaYRtlqKb4CCo0,Mac Davis,bubblegum pop cowboy western mellow gold nashville sound soft rock traditional country ,,
1Dvfqq39HxvCJ3GvfeIFuT,Mastodon,alternative metal alternative rock funk rock groove metal hard rock metal metalcore nu metal post-grunge rock sludge metal stoner metal ,,
3Ngh2zDBRPEriyxQDAMKd1,Matchbox Twenty,alternative rock neo mellow pop rock post-grunge ,,
7zMVPOJPs5jgU8NorRxqJe,Michael Learns To Rock,boy band danish pop indonesian pop pop rock soft rock ,,
7eV03pnukm8VFJbMDB9eEG,Kryo x Mikito,,,
3LIJJJkO7R5RasRwt7xIn5,Mystikal,crunk deep southern trap dirty south rap gangster rap hardcore hip hop hip hop hip pop pop rap rap southern hip hop trap music ,,
6eIPFXnKPqSQVxgsU4hELI,Nick Carter,boy band dance pop ,,
4RddZ3iHvSpGV4dvATac9X,Papa Roach,alternative metal alternative rock modern rock nu metal pop punk post-grunge rap metal rap rock rock ,,
2dd5mrQZvg6SmahdgVKDzh,PSY,dance pop k-hop k-pop korean pop ,,
5MBurKRVWdD0M8akaLMz0V,Robin Lee Field,,,
6lx6XS8umFqYRVbBErx9fE,Rosanne Cash,alternative country country country christmas country rock folk folk christmas folk rock lilith mellow gold nashville sound outlaw country roots rock texas country traditional country traditional folk ,,
0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,desi desi hip hop filmi indian pop ,,
27T030eWyCQRmDyuvr1kxY,Scorpions,album rock classic rock german metal hard rock metal rock ,,
0sD8Amms4kSxs5tBV4CUmR,Smokie Norful,gospel ,,
7guDJrEfX3qb6FEbdPA5qi,Stevie Wonder,classic funk rock funk funk rock motown quiet storm soft rock soul soul christmas ,,
45S8rtgQSxj1a0tzCNhSeD,Steve Wariner,contemporary country country country christmas country gospel country road country rock nashville sound traditional country ,,
0NqxUSg57tX1o1WG7VU1Vp,Stonewall Jackson,country country gospel cowboy western nashville sound outlaw country traditional country western swing ,,
6awzBEyEEwWHOjLox1DkLr,Girl Talk,mashup ,,
6MvOzxAHNN6TBpM9TqXwum,The Chuck Wagon Gang,christian christmas country christmas country gospel southern gospel ,,
5quaNZqzmGEwyod0B1efHe,The Stitches,hardcore punk ,,
1nf0nRF0W4ybnJdda00pKY,The Swon Brothers,contemporary country country country road lift kit modern country rock ,,
38xIxbGmCBgkQX0TuUUtTG,The Thompson Brothers Band,,,
4H5rgUb0jilQ5sVsLFK4bj,Tim Dugger,lift kit modern country rock ,,
7oPgCQqMMXEXrNau5vxYZP,Tracy Chapman,folk folk christmas folk-pop lilith new wave pop pop christmas pop rock singer-songwriter ,,
4sb7rZNN93BSS6Gqgepo4v,Too $hort,crunk dirty south rap gangster rap hardcore hip hop hip hop hyphy pop rap rap southern hip hop trap music west coast rap west coast trap ,,
4PrinKSrmILmo0kERG0Ogn,Trina,crunk dance pop deep pop r&b dirty south rap escape room hip pop pop rap r&b southern hip hop trap music ,,
4kNRotUiNCcfZhnpJJTDtl,Vern Gosdin,country country gospel country rock cowboy western nashville sound outlaw country traditional country ,,
2i9uaNzfUtuApAjEf1omV8,Wet,deep indie r&b indie folk indie poptimism indie r&b indietronica pop shimmer pop vapor soul ,,
6f4XkbvYlXMH0QgVRzW0sM,Waka Flocka Flame,crunk deep trap dirty south rap dwn trap gangster rap hip hop pop rap rap southern hip hop trap music ,,
1XSKLwRyT1GttGP7fqr5o5,Yaz,dance rock new romantic new wave new wave pop synthpop ,,
5KMH7YhFAkmP7SvKeH0of8,Yutaka Yokokura,,,
4LEiUm1SRbFMgfqnQTwUbQ,Bon Iver,chamber pop folk-pop indie folk indie pop indie rock melancholia modern rock neo mellow slow core stomp and holler ,,
6p5JxpTc7USNnBnLzctyd4,Phillip Phillips,folk-pop neo mellow pop pop rock singer-songwriter ,,
68abRTdO4meYReMWHvBYb0,Chris Lane,contemporary country country country road lift kit modern country rock ,,
2q336skp4qlYzAsR9nGDr7,Branch & Dean,,,
29ijED2bnnprp2TciAK1aO,Drake White,contemporary country country country road lift kit modern country rock ,,
6p40zkgkI0Fyd8rLaTJDTa,Martin Kimble,,,
1anyVhU62p31KFi8MEzkbf,Chance The Rapper,pop rap rap ,,
026v3mvWdRvVdjL67VBySh,Mike Ryan,deep texas country lift kit outlaw country texas country ,,
10exVja0key0uqUkk6LJRT,Vance Joy,folk-pop indie folk indie pop modern rock neo mellow pop ,,
7mZgBMpvaBziYQfc9TbJH5,Benjamin Booker,deep new americana funk garage rock modern blues new americana stomp and holler ,,
23fqKkggKUBHNkbKtXEls4,Kygo,edm minimal dub pop tropical house ,,
6ZJ4XW9vrwqCwqAjYcxHf6,Rawyals,,,
1fefb6RttzPPl6mbsEvUrh,NDMA,,,
4KBFEvYbUZCopx3BRlqPTC,Yasmeen Williams,,,
1kxCA5J5GMTNVTf6Yd628W,Yondon,,,
3YQKmKGau1PzlVlkL1iodx,Twenty One Pilots,modern rock pop punk ,,
2RTUTCvo6onsAnheUk3aL9,3 Doors Down,alternative metal alternative rock heavy christmas nu metal pop punk pop rock post-grunge rap metal rock ,,
0FWzNDaEu9jdgcYTbcOa4F,3OH!3,dance pop electropowerpop modern rock pop pop punk pop rap post-teen pop ,,
0pX70hF85qlg0TGNFIa0at,Amy Vachal,,,
4tvKz56Tr39bkhcQUTO0Xr,Angus & Julia Stone,folk-pop indie folk neo mellow ,,
4hqDqHtBlgxXpLXVYf7c8L,Ashlee Simpson,dance pop neo mellow pop pop rock post-teen pop ,,
2ruMkdO4e1tJWDHsYSEtxr,Beres Hammond,dancehall lovers rock reggae reggae fusion roots reggae world christmas ,,
3alW3LYQS8K29z8C8NSLIX,Barry Manilow,adult standards brill building pop bubblegum pop christmas disco mellow gold quiet storm soft rock ,,
35sCXuy5gN6Or69rZ9vqBs,Birdman,crunk deep pop r&b deep southern trap dirty south rap gangster rap hip hop pop rap rap southern hip hop trap music ,,
6OqQbeNe7Pi7Zi7SNTi9ko,Billy Gilman,contemporary country country country christmas country road ,,
74ASZWbe4lXaubB36ztrGX,Bob Dylan,album rock classic rock folk folk christmas folk rock folk-pop mellow gold rock roots rock singer-songwriter ,,
54R6Y0I7jGUCveDTtI21nb,Boney M.,disco eurodance europop pop christmas soul christmas ,,
2bRQGxpIGXRgWokZaU6U0m,Big Dick Chima,,,
1JbemQ1fPt2YmSLjAFhPBv,Chayanne,latin latin pop reggaeton spanish pop tropical ,,
1nYvElumwIjMkOczb985bq,Charlie Worsham,contemporary country country road lift kit modern country rock ,,
4dZrt8Ong5t7YYpvbfp0RU,Chet Atkins,country christmas cowboy western nashville sound traditional country western swing ,,
69Fk1s1lzINOKqoSWjjEiE,Charley Pride,country country christmas country gospel country rock cowboy western nashville sound outlaw country traditional country western swing ,,
3YJMzGjAm245zwJooY7PEj,Chrisette Michele,dance pop deep pop r&b hip pop neo soul new jack swing quiet storm r&b urban contemporary ,,
1zhIzONVRlTfD1VQRauHMl,Chris Cagle,contemporary country country country road lift kit modern country rock redneck ,,
4MPkNgar5uTd8Sqvrr7par,Clay Walker,contemporary country country country christmas country road modern country rock outlaw country redneck texas country ,,
55yEsJBqyn27JPsw5hHzqi,Dan Seals,country country rock nashville sound traditional country ,,
0YrtvWJMgSdVrk3SfNjTbx,Death Cab for Cutie,alternative rock folk christmas folk-pop indie christmas indie folk indie pop indie rock lo-fi modern rock neo mellow pop rock stomp and holler ,,
0svyIX7Xu3DVMkrOtB88i6,Diamond Rio,contemporary country country country christmas country road country rock outlaw country texas country traditional country ,,
1InNL56HXySBU0w0B8wZBq,Diego Correa & Damaris Thillet,,,
2mpeljBig2IXLXRAFO9AAs,Dido,dance pop folk christmas folk-pop neo mellow new wave pop pop pop christmas pop rock ,,
540vIaP2JwjQb9dm3aArA4,DJ Snake,dance pop edm electronic trap pop tropical house ,,
1255GTUKNCLCTvH9ctD4cT,Dru Hill,crunk dance pop deep pop r&b dirty south rap hip pop neo soul new jack swing pop christmas pop rap quiet storm r&b soul christmas southern hip hop urban contemporary ,,
2Mhi3jfuRSdbVZPdjqsnnN,Dr. Hook,album rock bubblegum pop country rock folk rock mellow gold soft rock ,,
7B4hKK0S9QYnaoqa9OuwgX,Eazy-E,g funk gangster rap hardcore hip hop hip hop pop rap rap west coast rap ,,
0MT8Af4BlhE02l91O6cfyQ,EMA,chamber psych chillwave freak folk garage psych noise pop noise rock preverb ,,
01rgao9OzfBm2BOHWJpi1Y,Espinoza Paz,banda duranguense grupera latin latin pop mariachi norteno ranchera regional mexican regional mexican pop ,,
0iOVhN3tnSvgDbcg25JoJb,Etta James,adult standards brill building pop chicago soul christmas classic rock electric blues funk jazz blues jazz christmas memphis soul motown quiet storm rock-and-roll soul soul blues soul christmas southern soul vocal jazz ,,
6CWTBjOJK75cTE8Xv8u1kj,Feist,canadian indie canadian pop chamber pop folk christmas folk-pop indie christmas indie folk indie pop indie rock indietronica modern rock slow core ,,
7gP3bB2nilZXLfPHJhMdvc,Foster The People,alternative dance indie pop indie rock indietronica la indie modern rock ,,
1Mxqyy3pSjf8kZZL4QVxS0,Frank Sinatra,adult standards christmas easy listening jazz christmas lounge ,,
4sTFGCigAQIUiEy8wSSQNF,Granger Smith,contemporary country country country christmas country road lift kit modern country rock outlaw country redneck texas country ,,
053q0ukIDRgzwTr4vNSwab,Grimes,alternative dance chillwave dream pop escape room grave wave indie pop indie r&b indietronica metropopolis new rave pop shimmer pop synthpop ,,
3fq6r0bSIm4McymHKNMk4S,Hank Snow,canadian country country christmas country gospel cowboy western nashville sound outlaw country traditional country western swing ,,
6BrvowZBreEkXzJQMpL174,Hardwell,big room deep big room dutch house edm electro house progressive electro house progressive house tropical house ,,
5zD0j4gyc6kKerRWduqHoo,the Hit On List,,,
1J0RCEBmqRMyjCKTzn4oEm,Heavy Young Heathens,indie pop rock ,,
4Qfv2sYwJcGqdqF7UaMZgQ,Hoyt Axton,country rock cowboy western nashville sound outlaw country traditional country traditional folk western swing ,,
4FZ3j1oH43e7cukCALsCwf,Jack White,alternative rock blues-rock garage rock indie rock modern blues modern rock punk blues rock ,,
7Gf3LSwa5hh8Cjo60WhVjC,India.Arie,dance pop deep pop r&b hip pop indie r&b neo soul pop christmas r&b urban contemporary ,,
1eClJfHLoDI4rZe5HxzBFv,INXS,album rock australian alternative rock australian pop dance rock mellow gold new romantic new wave new wave pop pop rock rock soft rock synthpop ,,
0qpMYTgbXRi1ZcX6vend3T,Jack Black,,,
53KwLdlmrlCelAZMaLVZqU,James Blake,chamber pop deep indie r&b indie folk indie r&b indietronica neo soul ,,
7GaxyUddsPok8BuhxN6OUW,James Brown,chicago soul classic funk rock classic rock deep funk disco funk funk rock jazz blues memphis soul motown quiet storm soul soul blues soul christmas southern soul ,,
1sX1MkGoDKuMzzhaALPFyZ,Jason Boland & The Stragglers,deep texas country outlaw country texas country ,,
5wpEBloInversG3zp3CVAk,Jeremy Camp,anthem worship ccm christian alternative rock christian christmas christian music christian rock worship ,,
4RVnAU35WRWra6OZ3CbbMA,Kylie Minogue,australian dance australian pop dance pop disco house eurodance europop new wave pop pop pop christmas pop rock synthpop vocal house ,,
776Uo845nYHJpNaStv1Ds4,Jimi Hendrix,album rock blues-rock classic funk rock classic rock hard rock psychedelic rock rock roots rock ,,
1R6Hx1tJ2VOUyodEpC12xM,Jim Croce,album rock classic rock folk folk rock mellow gold rock roots rock singer-songwriter soft rock traditional folk ,,
6Pz009BvjTQERZDaWJt6sl,Jinu Park,,,
5ujCegv1BRbEPTCwQqFk6t,John Fogerty,album rock blues-rock classic rock country rock electric blues folk rock mellow gold rock rockabilly roots rock singer-songwriter soft rock southern rock ,,
0K3gUcawlzf0s7WE9umkgd,Josh Ward,country road deep texas country lift kit modern country rock outlaw country redneck texas country ,,
0bOlhT8OcoC1lCpN69NcFP,Kat Deluna,dance pop europop hip pop pop post-teen pop ,,
1UjTUqWfGkof4L5HO5NmzP,Kenny Lattimore,hip pop neo soul new jack swing quiet storm r&b soul christmas urban contemporary ,,
4rTGJdG0SK94BMZJipWSwE,Kevin Skinner,,,
2RE8NwNxsOyuNZDD0jRxHP,Kool Moe Dee,classic funk rock east coast hip hop electro funk gangster rap hardcore hip hop hip hop hip house new jack swing old school hip hop rap ,,
05c6W2NfXx6jxO28OGfPRA,Larry Sparks,appalachian folk bluegrass old-time progressive bluegrass ,,
5l8VQNuIg0turYE1VtM9zV,Leonard Cohen,folk folk rock melancholia mellow gold permanent wave roots rock singer-songwriter traditional folk ,,
5gznATMVO85ZcLTkE9ULU7,Lenny Kravitz,alternative rock classic rock funk rock mellow gold neo mellow permanent wave pop rock rock singer-songwriter ,,
